Dataset,Oversampler,Classifier,Metric,Score
HABERMAN,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.6296296296296295
HABERMAN,NO OVERSAMPLING,KNN,mean_test_f1,0.3516042780748663
HABERMAN,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.5068586188674743
HABERMAN,NO OVERSAMPLING,DT,mean_test_roc_auc,0.6186831275720164
HABERMAN,NO OVERSAMPLING,DT,mean_test_f1,0.29062842158139857
HABERMAN,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.45897575018906
HABERMAN,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.6074897119341564
HABERMAN,NO OVERSAMPLING,GBC,mean_test_f1,0.32032677884918387
HABERMAN,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.47338574982847986
HABERMAN,SMOTE,LR,mean_test_roc_auc,0.6877366255144033
HABERMAN,SMOTE,LR,mean_test_f1,0.4807766160083422
HABERMAN,SMOTE,LR,mean_test_geometric_mean_score,0.6252661598025009
HABERMAN,SMOTE,KNN,mean_test_roc_auc,0.6229629629629629
HABERMAN,SMOTE,KNN,mean_test_f1,0.4239235297044628
HABERMAN,SMOTE,KNN,mean_test_geometric_mean_score,0.5845483809297831
HABERMAN,SMOTE,DT,mean_test_roc_auc,0.6512757201646091
HABERMAN,SMOTE,DT,mean_test_f1,0.4740380535350047
HABERMAN,SMOTE,DT,mean_test_geometric_mean_score,0.6204231092415249
HABERMAN,SMOTE,GBC,mean_test_roc_auc,0.6423456790123456
HABERMAN,SMOTE,GBC,mean_test_f1,0.4064778098942584
HABERMAN,SMOTE,GBC,mean_test_geometric_mean_score,0.5629227248730155
HABERMAN,K-MEANS SMOTE,LR,mean_test_roc_auc,0.7114403292181068
HABERMAN,K-MEANS SMOTE,LR,mean_test_f1,0.5376746710080043
HABERMAN,K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.6759732298995996
HABERMAN,K-MEANS SMOTE,KNN,mean_test_roc_auc,0.645679012345679
HABERMAN,K-MEANS SMOTE,KNN,mean_test_f1,0.45198915476808355
HABERMAN,K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.6085396617919667
HABERMAN,K-MEANS SMOTE,DT,mean_test_roc_auc,0.6549794238683128
HABERMAN,K-MEANS SMOTE,DT,mean_test_f1,0.4824354441605116
HABERMAN,K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.6272968672980108
HABERMAN,K-MEANS SMOTE,GBC,mean_test_roc_auc,0.6308230452674897
HABERMAN,K-MEANS SMOTE,GBC,mean_test_f1,0.3679910484995231
HABERMAN,K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.5344446113628507
PAGE BLOCKS 0 (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.9250823933947895
PAGE BLOCKS 0 (2),NO OVERSAMPLING,LR,mean_test_f1,0.4128494041929915
PAGE BLOCKS 0 (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.5430465994218615
PAGE BLOCKS 0 (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9040628360530651
PAGE BLOCKS 0 (2),NO OVERSAMPLING,KNN,mean_test_f1,0.6858912048394736
PAGE BLOCKS 0 (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7606710745114973
PAGE BLOCKS 0 (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.8962730666947736
PAGE BLOCKS 0 (2),NO OVERSAMPLING,DT,mean_test_f1,0.7649290289721109
PAGE BLOCKS 0 (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.8525516528644872
PAGE BLOCKS 0 (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9850477912787494
PAGE BLOCKS 0 (2),NO OVERSAMPLING,GBC,mean_test_f1,0.7884164839453167
PAGE BLOCKS 0 (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8758471690677583
PAGE BLOCKS 0 (2),SMOTE,LR,mean_test_roc_auc,0.9516483425272817
PAGE BLOCKS 0 (2),SMOTE,LR,mean_test_f1,0.5515210870313296
PAGE BLOCKS 0 (2),SMOTE,LR,mean_test_geometric_mean_score,0.8929366195380313
PAGE BLOCKS 0 (2),SMOTE,KNN,mean_test_roc_auc,0.9418599670363792
PAGE BLOCKS 0 (2),SMOTE,KNN,mean_test_f1,0.6497651484796753
PAGE BLOCKS 0 (2),SMOTE,KNN,mean_test_geometric_mean_score,0.896441024853031
PAGE BLOCKS 0 (2),SMOTE,DT,mean_test_roc_auc,0.9454983049966059
PAGE BLOCKS 0 (2),SMOTE,DT,mean_test_f1,0.6959505124354621
PAGE BLOCKS 0 (2),SMOTE,DT,mean_test_geometric_mean_score,0.9238002295750993
PAGE BLOCKS 0 (2),SMOTE,GBC,mean_test_roc_auc,0.9861043853348974
PAGE BLOCKS 0 (2),SMOTE,GBC,mean_test_f1,0.7726376500451262
PAGE BLOCKS 0 (2),SMOTE,GBC,mean_test_geometric_mean_score,0.9450988364296788
PAGE BLOCKS 0 (2),K-MEANS SMOTE,LR,mean_test_roc_auc,0.951196948223365
PAGE BLOCKS 0 (2),K-MEANS SMOTE,LR,mean_test_f1,0.6675325663005041
PAGE BLOCKS 0 (2),K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.8972094202336266
PAGE BLOCKS 0 (2),K-MEANS SMOTE,KNN,mean_test_roc_auc,0.9040628360530651
PAGE BLOCKS 0 (2),K-MEANS SMOTE,KNN,mean_test_f1,0.7158621960317542
PAGE BLOCKS 0 (2),K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.8543279839341064
PAGE BLOCKS 0 (2),K-MEANS SMOTE,DT,mean_test_roc_auc,0.9378725494712918
PAGE BLOCKS 0 (2),K-MEANS SMOTE,DT,mean_test_f1,0.7866948781585805
PAGE BLOCKS 0 (2),K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.9063767181685345
PAGE BLOCKS 0 (2),K-MEANS SMOTE,GBC,mean_test_roc_auc,0.9858439183499113
PAGE BLOCKS 0 (2),K-MEANS SMOTE,GBC,mean_test_f1,0.8182754580574583
PAGE BLOCKS 0 (2),K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.9358117923113961
EUCALYPTUS,NO OVERSAMPLING,LR,mean_test_roc_auc,0.8643324551610876
EUCALYPTUS,NO OVERSAMPLING,LR,mean_test_f1,0.26686645601012043
EUCALYPTUS,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.39634658784494425
EUCALYPTUS,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.7350910658276281
EUCALYPTUS,NO OVERSAMPLING,KNN,mean_test_f1,0.32957276368491323
EUCALYPTUS,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.49548293527141213
EUCALYPTUS,NO OVERSAMPLING,DT,mean_test_roc_auc,0.83340364620377
EUCALYPTUS,NO OVERSAMPLING,DT,mean_test_f1,0.44589607692411426
EUCALYPTUS,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.5953866832090302
EUCALYPTUS,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.8861783628025818
EUCALYPTUS,NO OVERSAMPLING,GBC,mean_test_f1,0.527892223518489
EUCALYPTUS,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6638599146536004
EUCALYPTUS,SMOTE,LR,mean_test_roc_auc,0.8899619632313294
EUCALYPTUS,SMOTE,LR,mean_test_f1,0.5339611296862107
EUCALYPTUS,SMOTE,LR,mean_test_geometric_mean_score,0.7946293313089495
EUCALYPTUS,SMOTE,KNN,mean_test_roc_auc,0.7625734345246756
EUCALYPTUS,SMOTE,KNN,mean_test_f1,0.4185070725542029
EUCALYPTUS,SMOTE,KNN,mean_test_geometric_mean_score,0.6843602153419793
EUCALYPTUS,SMOTE,DT,mean_test_roc_auc,0.825094066483858
EUCALYPTUS,SMOTE,DT,mean_test_f1,0.4913570138129775
EUCALYPTUS,SMOTE,DT,mean_test_geometric_mean_score,0.7452381169355657
EUCALYPTUS,SMOTE,GBC,mean_test_roc_auc,0.8794688238224602
EUCALYPTUS,SMOTE,GBC,mean_test_f1,0.5458935415925199
EUCALYPTUS,SMOTE,GBC,mean_test_geometric_mean_score,0.7202302317131026
EUCALYPTUS,K-MEANS SMOTE,LR,mean_test_roc_auc,0.8943525216357227
EUCALYPTUS,K-MEANS SMOTE,LR,mean_test_f1,0.5507342988895698
EUCALYPTUS,K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.8045933935389034
EUCALYPTUS,K-MEANS SMOTE,KNN,mean_test_roc_auc,0.7501228961111994
EUCALYPTUS,K-MEANS SMOTE,KNN,mean_test_f1,0.4404231502491044
EUCALYPTUS,K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.7026105574943433
EUCALYPTUS,K-MEANS SMOTE,DT,mean_test_roc_auc,0.83340364620377
EUCALYPTUS,K-MEANS SMOTE,DT,mean_test_f1,0.5126967953355961
EUCALYPTUS,K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.7705883144710092
EUCALYPTUS,K-MEANS SMOTE,GBC,mean_test_roc_auc,0.8885301832514714
EUCALYPTUS,K-MEANS SMOTE,GBC,mean_test_f1,0.5832922454316256
EUCALYPTUS,K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.7634138751693182
YEAST 1,NO OVERSAMPLING,LR,mean_test_roc_auc,0.782120029908945
YEAST 1,NO OVERSAMPLING,LR,mean_test_f1,0.3365738597157754
YEAST 1,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.4635844382378599
YEAST 1,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.7676387559200059
YEAST 1,NO OVERSAMPLING,KNN,mean_test_f1,0.5230354255110976
YEAST 1,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.6398327097631015
YEAST 1,NO OVERSAMPLING,DT,mean_test_roc_auc,0.7368340148779418
YEAST 1,NO OVERSAMPLING,DT,mean_test_f1,0.48608927535997076
YEAST 1,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.6091377653679785
YEAST 1,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.8009779899520466
YEAST 1,NO OVERSAMPLING,GBC,mean_test_f1,0.5419460791899546
YEAST 1,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6469674885294218
YEAST 1,SMOTE,LR,mean_test_roc_auc,0.7844185290382225
YEAST 1,SMOTE,LR,mean_test_f1,0.5765584776348376
YEAST 1,SMOTE,LR,mean_test_geometric_mean_score,0.7014581946101919
YEAST 1,SMOTE,KNN,mean_test_roc_auc,0.7630415531358927
YEAST 1,SMOTE,KNN,mean_test_f1,0.5829675505659122
YEAST 1,SMOTE,KNN,mean_test_geometric_mean_score,0.7070846548682176
YEAST 1,SMOTE,DT,mean_test_roc_auc,0.7396592518570702
YEAST 1,SMOTE,DT,mean_test_f1,0.5713452026926971
YEAST 1,SMOTE,DT,mean_test_geometric_mean_score,0.6935854521622742
YEAST 1,SMOTE,GBC,mean_test_roc_auc,0.7959579387571722
YEAST 1,SMOTE,GBC,mean_test_f1,0.596484674141597
YEAST 1,SMOTE,GBC,mean_test_geometric_mean_score,0.7137395010312373
YEAST 1,K-MEANS SMOTE,LR,mean_test_roc_auc,0.7881481644011126
YEAST 1,K-MEANS SMOTE,LR,mean_test_f1,0.5898186538011918
YEAST 1,K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.7117601606987186
YEAST 1,K-MEANS SMOTE,KNN,mean_test_roc_auc,0.7709306002348455
YEAST 1,K-MEANS SMOTE,KNN,mean_test_f1,0.5906392880317504
YEAST 1,K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.711788714707187
YEAST 1,K-MEANS SMOTE,DT,mean_test_roc_auc,0.749323009494
YEAST 1,K-MEANS SMOTE,DT,mean_test_f1,0.5744839677284548
YEAST 1,K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.6952760356142063
YEAST 1,K-MEANS SMOTE,GBC,mean_test_roc_auc,0.8057112854061557
YEAST 1,K-MEANS SMOTE,GBC,mean_test_f1,0.6032669847659327
YEAST 1,K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.7191665800375565
BREAST TISSUE (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.7956809947299077
BREAST TISSUE (2),NO OVERSAMPLING,LR,mean_test_f1,0.3778409090909091
BREAST TISSUE (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.5219375144083626
BREAST TISSUE (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.6856472332015809
BREAST TISSUE (2),NO OVERSAMPLING,KNN,mean_test_f1,0.38331668331668334
BREAST TISSUE (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.5363949818311687
BREAST TISSUE (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.7827785326086957
BREAST TISSUE (2),NO OVERSAMPLING,DT,mean_test_f1,0.5069362455726091
BREAST TISSUE (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.6596034528480513
BREAST TISSUE (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.8060873682476943
BREAST TISSUE (2),NO OVERSAMPLING,GBC,mean_test_f1,0.5069362455726091
BREAST TISSUE (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.6596034528480513
BREAST TISSUE (2),SMOTE,LR,mean_test_roc_auc,0.7777709156785244
BREAST TISSUE (2),SMOTE,LR,mean_test_f1,0.5395078795981203
BREAST TISSUE (2),SMOTE,LR,mean_test_geometric_mean_score,0.7010467146145773
BREAST TISSUE (2),SMOTE,KNN,mean_test_roc_auc,0.7341073781291172
BREAST TISSUE (2),SMOTE,KNN,mean_test_f1,0.4882419135009375
BREAST TISSUE (2),SMOTE,KNN,mean_test_geometric_mean_score,0.6796678140225427
BREAST TISSUE (2),SMOTE,DT,mean_test_roc_auc,0.7613842226613966
BREAST TISSUE (2),SMOTE,DT,mean_test_f1,0.5322932678776332
BREAST TISSUE (2),SMOTE,DT,mean_test_geometric_mean_score,0.7318518198128627
BREAST TISSUE (2),SMOTE,GBC,mean_test_roc_auc,0.8191184947299078
BREAST TISSUE (2),SMOTE,GBC,mean_test_f1,0.4716908091908092
BREAST TISSUE (2),SMOTE,GBC,mean_test_geometric_mean_score,0.6515575224537828
BREAST TISSUE (2),K-MEANS SMOTE,LR,mean_test_roc_auc,0.8384078557312253
BREAST TISSUE (2),K-MEANS SMOTE,LR,mean_test_f1,0.5357478528601524
BREAST TISSUE (2),K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.6980179475937345
BREAST TISSUE (2),K-MEANS SMOTE,KNN,mean_test_roc_auc,0.6856472332015809
BREAST TISSUE (2),K-MEANS SMOTE,KNN,mean_test_f1,0.4831390200708382
BREAST TISSUE (2),K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.6622910853383234
BREAST TISSUE (2),K-MEANS SMOTE,DT,mean_test_roc_auc,0.7678534667325427
BREAST TISSUE (2),K-MEANS SMOTE,DT,mean_test_f1,0.5663681433317129
BREAST TISSUE (2),K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.7187831635365723
BREAST TISSUE (2),K-MEANS SMOTE,GBC,mean_test_roc_auc,0.8464262187088275
BREAST TISSUE (2),K-MEANS SMOTE,GBC,mean_test_f1,0.5069362455726091
BREAST TISSUE (2),K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.6596034528480513
YEAST 6 (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.9505137852044548
YEAST 6 (2),NO OVERSAMPLING,LR,mean_test_f1,0.0
YEAST 6 (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
YEAST 6 (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.8481651738932715
YEAST 6 (2),NO OVERSAMPLING,KNN,mean_test_f1,0.4403168455010201
YEAST 6 (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.6174638534166441
YEAST 6 (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.8305937340236529
YEAST 6 (2),NO OVERSAMPLING,DT,mean_test_f1,0.3333333333333333
YEAST 6 (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.4812250806275995
YEAST 6 (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9447323599942379
YEAST 6 (2),NO OVERSAMPLING,GBC,mean_test_f1,0.2099280891913907
YEAST 6 (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.4009200828992513
YEAST 6 (2),SMOTE,LR,mean_test_roc_auc,0.9611720036493154
YEAST 6 (2),SMOTE,LR,mean_test_f1,0.20149559878754966
YEAST 6 (2),SMOTE,LR,mean_test_geometric_mean_score,0.9249005589757731
YEAST 6 (2),SMOTE,KNN,mean_test_roc_auc,0.8654607260782003
YEAST 6 (2),SMOTE,KNN,mean_test_f1,0.31145502761926647
YEAST 6 (2),SMOTE,KNN,mean_test_geometric_mean_score,0.8277187403489279
YEAST 6 (2),SMOTE,DT,mean_test_roc_auc,0.938672716847579
YEAST 6 (2),SMOTE,DT,mean_test_f1,0.374805591525741
YEAST 6 (2),SMOTE,DT,mean_test_geometric_mean_score,0.8869684206130892
YEAST 6 (2),SMOTE,GBC,mean_test_roc_auc,0.9603516491121036
YEAST 6 (2),SMOTE,GBC,mean_test_f1,0.48227684661859294
YEAST 6 (2),SMOTE,GBC,mean_test_geometric_mean_score,0.8351792616655476
YEAST 6 (2),K-MEANS SMOTE,LR,mean_test_roc_auc,0.9643145246710108
YEAST 6 (2),K-MEANS SMOTE,LR,mean_test_f1,0.2572836826656745
YEAST 6 (2),K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.9364309234280729
YEAST 6 (2),K-MEANS SMOTE,KNN,mean_test_roc_auc,0.8481651738932715
YEAST 6 (2),K-MEANS SMOTE,KNN,mean_test_f1,0.5248511692414931
YEAST 6 (2),K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.8365474789953775
YEAST 6 (2),K-MEANS SMOTE,DT,mean_test_roc_auc,0.8880270958849166
YEAST 6 (2),K-MEANS SMOTE,DT,mean_test_f1,0.46957841799748556
YEAST 6 (2),K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.8803299370459011
YEAST 6 (2),K-MEANS SMOTE,GBC,mean_test_roc_auc,0.9615704766988947
YEAST 6 (2),K-MEANS SMOTE,GBC,mean_test_f1,0.44104424853160906
YEAST 6 (2),K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.8126000603646881
VOWEL (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.9463225716450853
VOWEL (2),NO OVERSAMPLING,LR,mean_test_f1,0.7602077138132282
VOWEL (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.8198275577066167
VOWEL (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.910574348807324
VOWEL (2),NO OVERSAMPLING,KNN,mean_test_f1,0.6486006731522892
VOWEL (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.6941196318340807
VOWEL (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.928914367557228
VOWEL (2),NO OVERSAMPLING,DT,mean_test_f1,0.8436712505273719
VOWEL (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9242354809849211
VOWEL (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.998292564705493
VOWEL (2),NO OVERSAMPLING,GBC,mean_test_f1,0.9290048917319467
VOWEL (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9695734161058358
VOWEL (2),SMOTE,LR,mean_test_roc_auc,0.968261596626436
VOWEL (2),SMOTE,LR,mean_test_f1,0.6309659139276023
VOWEL (2),SMOTE,LR,mean_test_geometric_mean_score,0.9033231080426902
VOWEL (2),SMOTE,KNN,mean_test_roc_auc,0.9353714691720132
VOWEL (2),SMOTE,KNN,mean_test_f1,0.915770860214492
VOWEL (2),SMOTE,KNN,mean_test_geometric_mean_score,0.9217554423607675
VOWEL (2),SMOTE,DT,mean_test_roc_auc,0.9483848069031804
VOWEL (2),SMOTE,DT,mean_test_f1,0.7465116914540512
VOWEL (2),SMOTE,DT,mean_test_geometric_mean_score,0.9320315051937975
VOWEL (2),SMOTE,GBC,mean_test_roc_auc,0.9966220322011276
VOWEL (2),SMOTE,GBC,mean_test_f1,0.8544961089915747
VOWEL (2),SMOTE,GBC,mean_test_geometric_mean_score,0.9293708597135169
VOWEL (2),K-MEANS SMOTE,LR,mean_test_roc_auc,0.9729389410442018
VOWEL (2),K-MEANS SMOTE,LR,mean_test_f1,0.7602077138132282
VOWEL (2),K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.9004852382508809
VOWEL (2),K-MEANS SMOTE,KNN,mean_test_roc_auc,0.9110197654252244
VOWEL (2),K-MEANS SMOTE,KNN,mean_test_f1,0.8964062684105102
VOWEL (2),K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.9037434404934036
VOWEL (2),K-MEANS SMOTE,DT,mean_test_roc_auc,0.9583507414251109
VOWEL (2),K-MEANS SMOTE,DT,mean_test_f1,0.9063822558626272
VOWEL (2),K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.9571511764460374
VOWEL (2),K-MEANS SMOTE,GBC,mean_test_roc_auc,0.9983668136157878
VOWEL (2),K-MEANS SMOTE,GBC,mean_test_f1,0.9171524387294943
VOWEL (2),K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.9728269191894636
NEW THYROID 2,NO OVERSAMPLING,LR,mean_test_roc_auc,1.0
NEW THYROID 2,NO OVERSAMPLING,LR,mean_test_f1,0.9378015311281237
NEW THYROID 2,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.9523705877559329
NEW THYROID 2,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9857963354474982
NEW THYROID 2,NO OVERSAMPLING,KNN,mean_test_f1,0.8961473451069535
NEW THYROID 2,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.9055197775623588
NEW THYROID 2,NO OVERSAMPLING,DT,mean_test_roc_auc,0.9284760394644116
NEW THYROID 2,NO OVERSAMPLING,DT,mean_test_f1,0.8651582444483301
NEW THYROID 2,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9219169582858902
NEW THYROID 2,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9949400986610288
NEW THYROID 2,NO OVERSAMPLING,GBC,mean_test_f1,0.9154047859791035
NEW THYROID 2,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9599106957769888
NEW THYROID 2,SMOTE,LR,mean_test_roc_auc,1.0
NEW THYROID 2,SMOTE,LR,mean_test_f1,0.9598817764641829
NEW THYROID 2,SMOTE,LR,mean_test_geometric_mean_score,0.9916078003398072
NEW THYROID 2,SMOTE,KNN,mean_test_roc_auc,1.0
NEW THYROID 2,SMOTE,KNN,mean_test_f1,0.9264356640999714
NEW THYROID 2,SMOTE,KNN,mean_test_geometric_mean_score,0.9731384371466854
NEW THYROID 2,SMOTE,DT,mean_test_roc_auc,0.970077519379845
NEW THYROID 2,SMOTE,DT,mean_test_f1,0.9300134816312773
NEW THYROID 2,SMOTE,DT,mean_test_geometric_mean_score,0.9632524243052284
NEW THYROID 2,SMOTE,GBC,mean_test_roc_auc,0.9972815362931642
NEW THYROID 2,SMOTE,GBC,mean_test_f1,0.9300134816312773
NEW THYROID 2,SMOTE,GBC,mean_test_geometric_mean_score,0.9632524243052284
NEW THYROID 2,K-MEANS SMOTE,LR,mean_test_roc_auc,1.0
NEW THYROID 2,K-MEANS SMOTE,LR,mean_test_f1,0.9598817764641829
NEW THYROID 2,K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.9916078003398072
NEW THYROID 2,K-MEANS SMOTE,KNN,mean_test_roc_auc,0.986046511627907
NEW THYROID 2,K-MEANS SMOTE,KNN,mean_test_f1,0.9453216146846076
NEW THYROID 2,K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.9773508317744879
NEW THYROID 2,K-MEANS SMOTE,DT,mean_test_roc_auc,0.9445824524312896
NEW THYROID 2,K-MEANS SMOTE,DT,mean_test_f1,0.8970374115267947
NEW THYROID 2,K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.9426318946961055
NEW THYROID 2,K-MEANS SMOTE,GBC,mean_test_roc_auc,0.9973890063424946
NEW THYROID 2,K-MEANS SMOTE,GBC,mean_test_f1,0.9300134816312773
NEW THYROID 2,K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.9632524243052284
NEW THYROID 1,NO OVERSAMPLING,LR,mean_test_roc_auc,1.0
NEW THYROID 1,NO OVERSAMPLING,LR,mean_test_f1,0.9856420626895854
NEW THYROID 1,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.9972364990467255
NEW THYROID 1,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.970662438336857
NEW THYROID 1,NO OVERSAMPLING,KNN,mean_test_f1,0.8291706009209069
NEW THYROID 1,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.844067469780016
NEW THYROID 1,NO OVERSAMPLING,DT,mean_test_roc_auc,0.9194855532064834
NEW THYROID 1,NO OVERSAMPLING,DT,mean_test_f1,0.8748046695468333
NEW THYROID 1,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9164482084842418
NEW THYROID 1,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9683016208597605
NEW THYROID 1,NO OVERSAMPLING,GBC,mean_test_f1,0.8945254947277194
NEW THYROID 1,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9202167365431325
NEW THYROID 1,SMOTE,LR,mean_test_roc_auc,1.0
NEW THYROID 1,SMOTE,LR,mean_test_f1,0.9598817764641829
NEW THYROID 1,SMOTE,LR,mean_test_geometric_mean_score,0.9916078003398072
NEW THYROID 1,SMOTE,KNN,mean_test_roc_auc,0.9959302325581396
NEW THYROID 1,SMOTE,KNN,mean_test_f1,0.9279838220424672
NEW THYROID 1,SMOTE,KNN,mean_test_geometric_mean_score,0.9569704446279995
NEW THYROID 1,SMOTE,DT,mean_test_roc_auc,0.9414728682170542
NEW THYROID 1,SMOTE,DT,mean_test_f1,0.8954718614718615
NEW THYROID 1,SMOTE,DT,mean_test_geometric_mean_score,0.9375315868002667
NEW THYROID 1,SMOTE,GBC,mean_test_roc_auc,0.9913953488372094
NEW THYROID 1,SMOTE,GBC,mean_test_f1,0.8981973220577872
NEW THYROID 1,SMOTE,GBC,mean_test_geometric_mean_score,0.9443541729264879
NEW THYROID 1,K-MEANS SMOTE,LR,mean_test_roc_auc,1.0
NEW THYROID 1,K-MEANS SMOTE,LR,mean_test_f1,0.9856420626895854
NEW THYROID 1,K-MEANS SMOTE,LR,mean_test_geometric_mean_score,0.9972364990467255
NEW THYROID 1,K-MEANS SMOTE,KNN,mean_test_roc_auc,0.9716279069767441
NEW THYROID 1,K-MEANS SMOTE,KNN,mean_test_f1,0.9353808560835861
NEW THYROID 1,K-MEANS SMOTE,KNN,mean_test_geometric_mean_score,0.9641066299702581
NEW THYROID 1,K-MEANS SMOTE,DT,mean_test_roc_auc,0.9523255813953488
NEW THYROID 1,K-MEANS SMOTE,DT,mean_test_f1,0.9105741336519901
NEW THYROID 1,K-MEANS SMOTE,DT,mean_test_geometric_mean_score,0.9386269003947844
NEW THYROID 1,K-MEANS SMOTE,GBC,mean_test_roc_auc,0.9922903453136012
NEW THYROID 1,K-MEANS SMOTE,GBC,mean_test_f1,0.9119570119802678
NEW THYROID 1,K-MEANS SMOTE,GBC,mean_test_geometric_mean_score,0.9471294340944822
HEART (3),NO OVERSAMPLING,LR,mean_test_roc_auc,0.896266049739734
HEART (3),NO OVERSAMPLING,LR,mean_test_f1,0.6988380041011619
