Dataset,Oversampler,Classifier,Metric,Score
ECOLI (2),K-MEANS BORDERLINE-SMOTE,KNN,mean_test_roc_auc,0.9504651721674353
ECOLI (2),K-MEANS BORDERLINE-SMOTE,KNN,mean_test_f1,0.8304279760986043
ECOLI (2),K-MEANS BORDERLINE-SMOTE,KNN,mean_test_geometric_mean_score,0.9309728445807529
ECOLI (2),K-MEANS BORDERLINE-SMOTE,DT,mean_test_roc_auc,0.8337878140214411
ECOLI (2),K-MEANS BORDERLINE-SMOTE,DT,mean_test_f1,0.6504659743199641
ECOLI (2),K-MEANS BORDERLINE-SMOTE,DT,mean_test_geometric_mean_score,0.8151181853101239
ECOLI (2),K-MEANS BORDERLINE-SMOTE,GBC,mean_test_roc_auc,0.9241708960974846
ECOLI (2),K-MEANS BORDERLINE-SMOTE,GBC,mean_test_f1,0.7162463343108504
ECOLI (2),K-MEANS BORDERLINE-SMOTE,GBC,mean_test_geometric_mean_score,0.8240162800427004
YEAST 3 (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.9630468758347298
YEAST 3 (2),NO OVERSAMPLING,LR,mean_test_f1,0.0
YEAST 3 (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
YEAST 3 (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9205141111690429
YEAST 3 (2),NO OVERSAMPLING,KNN,mean_test_f1,0.6286868653851991
YEAST 3 (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7324536030591153
YEAST 3 (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.9288137967690139
YEAST 3 (2),NO OVERSAMPLING,DT,mean_test_f1,0.6579742412378597
YEAST 3 (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.8388117837981387
YEAST 3 (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9604120283252136
YEAST 3 (2),NO OVERSAMPLING,GBC,mean_test_f1,0.6793323909829206
YEAST 3 (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8082591919158332
YEAST 3 (2),BORDERLINE-SMOTE,LR,mean_test_roc_auc,0.9634677396153348
YEAST 3 (2),BORDERLINE-SMOTE,LR,mean_test_f1,0.5253612511867085
YEAST 3 (2),BORDERLINE-SMOTE,LR,mean_test_geometric_mean_score,0.9108950831440823
YEAST 3 (2),BORDERLINE-SMOTE,KNN,mean_test_roc_auc,0.9342462947548793
YEAST 3 (2),BORDERLINE-SMOTE,KNN,mean_test_f1,0.661248031344541
YEAST 3 (2),BORDERLINE-SMOTE,KNN,mean_test_geometric_mean_score,0.9008456293871747
YEAST 3 (2),BORDERLINE-SMOTE,DT,mean_test_roc_auc,0.9407723838970018
YEAST 3 (2),BORDERLINE-SMOTE,DT,mean_test_f1,0.7236125841581184
YEAST 3 (2),BORDERLINE-SMOTE,DT,mean_test_geometric_mean_score,0.9316641223063911
YEAST 3 (2),BORDERLINE-SMOTE,GBC,mean_test_roc_auc,0.9557376473694998
YEAST 3 (2),BORDERLINE-SMOTE,GBC,mean_test_f1,0.6886512031328156
YEAST 3 (2),BORDERLINE-SMOTE,GBC,mean_test_geometric_mean_score,0.8774852099131503
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,LR,mean_test_roc_auc,0.9641543611853882
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,LR,mean_test_f1,0.616560445967365
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,LR,mean_test_geometric_mean_score,0.8948703974610169
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,KNN,mean_test_roc_auc,0.9217829897885177
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,KNN,mean_test_f1,0.6598038674512969
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,KNN,mean_test_geometric_mean_score,0.8918841131015586
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,DT,mean_test_roc_auc,0.9402254229045038
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,DT,mean_test_f1,0.7149345353991433
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,DT,mean_test_geometric_mean_score,0.919962509063665
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,GBC,mean_test_roc_auc,0.9658723735138806
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,GBC,mean_test_f1,0.7154092692687735
YEAST 3 (2),K-MEANS BORDERLINE-SMOTE,GBC,mean_test_geometric_mean_score,0.8985539023315053
YEAST 3,NO OVERSAMPLING,LR,mean_test_roc_auc,0.9641647128916093
YEAST 3,NO OVERSAMPLING,LR,mean_test_f1,0.08064169400613325
YEAST 3,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.19957681863972115
YEAST 3,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9287741718021849
