Dataset,Oversampler,Classifier,Metric,Score
SEGMENTATION (3),G-SOMO,GBC,mean_test_roc_auc,0.9998418721026378
SEGMENTATION (3),G-SOMO,GBC,mean_test_f1,0.9774738011262885
SEGMENTATION (3),G-SOMO,GBC,mean_test_geometric_mean_score,0.9935410169426706
SEGMENTATION,NO OVERSAMPLING,LR,mean_test_roc_auc,0.9997750229568413
SEGMENTATION,NO OVERSAMPLING,LR,mean_test_f1,0.9908812899638588
SEGMENTATION,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.9934107746388243
SEGMENTATION,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9960537190082644
SEGMENTATION,NO OVERSAMPLING,KNN,mean_test_f1,0.9647664901305515
SEGMENTATION,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.9901487124047992
SEGMENTATION,NO OVERSAMPLING,DT,mean_test_roc_auc,0.9907162534435262
SEGMENTATION,NO OVERSAMPLING,DT,mean_test_f1,0.9748551470952762
SEGMENTATION,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9830927990111924
SEGMENTATION,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9996533516988063
SEGMENTATION,NO OVERSAMPLING,GBC,mean_test_f1,0.9801000876343342
SEGMENTATION,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9862555188644944
SEGMENTATION,RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.9999012855831038
SEGMENTATION,RANDOM OVERSAMPLING,LR,mean_test_f1,0.9872401789277283
SEGMENTATION,RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.9953192467669327
SEGMENTATION,RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.9952169421487602
SEGMENTATION,RANDOM OVERSAMPLING,KNN,mean_test_f1,0.9523467748532477
SEGMENTATION,RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.989128532351373
SEGMENTATION,RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.9921900826446282
SEGMENTATION,RANDOM OVERSAMPLING,DT,mean_test_f1,0.9782222682565147
SEGMENTATION,RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.9906276430383718
SEGMENTATION,RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.999657943067034
SEGMENTATION,RANDOM OVERSAMPLING,GBC,mean_test_f1,0.9863620396003873
SEGMENTATION,RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.9920077125125745
SEGMENTATION,SMOTE,LR,mean_test_roc_auc,0.9998691460055096
SEGMENTATION,SMOTE,LR,mean_test_f1,0.9901753220695477
SEGMENTATION,SMOTE,LR,mean_test_geometric_mean_score,0.9945558717413425
SEGMENTATION,SMOTE,KNN,mean_test_roc_auc,0.9961088154269973
SEGMENTATION,SMOTE,KNN,mean_test_f1,0.9523296958419492
SEGMENTATION,SMOTE,KNN,mean_test_geometric_mean_score,0.9891293162624047
SEGMENTATION,SMOTE,DT,mean_test_roc_auc,0.9918342516069789
SEGMENTATION,SMOTE,DT,mean_test_f1,0.9745058120248875
SEGMENTATION,SMOTE,DT,mean_test_geometric_mean_score,0.9893632795210607
SEGMENTATION,SMOTE,GBC,mean_test_roc_auc,0.9997819100091827
SEGMENTATION,SMOTE,GBC,mean_test_f1,0.9856494130506747
SEGMENTATION,SMOTE,GBC,mean_test_geometric_mean_score,0.9937854284036882
SEGMENTATION,G-SOMO,LR,mean_test_roc_auc,0.9998393021120294
SEGMENTATION,G-SOMO,LR,mean_test_f1,0.9908812899638588
SEGMENTATION,G-SOMO,LR,mean_test_geometric_mean_score,0.9939213314443571
SEGMENTATION,G-SOMO,KNN,mean_test_roc_auc,0.9978661616161615
SEGMENTATION,G-SOMO,KNN,mean_test_f1,0.9627766007778944
SEGMENTATION,G-SOMO,KNN,mean_test_geometric_mean_score,0.991645691432534
SEGMENTATION,G-SOMO,DT,mean_test_roc_auc,0.9936604683195593
SEGMENTATION,G-SOMO,DT,mean_test_f1,0.9774623286707603
SEGMENTATION,G-SOMO,DT,mean_test_geometric_mean_score,0.9919043684599362
SEGMENTATION,G-SOMO,GBC,mean_test_roc_auc,0.9999127640036731
SEGMENTATION,G-SOMO,GBC,mean_test_f1,0.993178140639865
SEGMENTATION,G-SOMO,GBC,mean_test_geometric_mean_score,0.9968372068285205
YEAST 4 (3),NO OVERSAMPLING,LR,mean_test_roc_auc,0.9001038278786978
YEAST 4 (3),NO OVERSAMPLING,LR,mean_test_f1,0.0
YEAST 4 (3),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
YEAST 4 (3),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.6840687556014104
YEAST 4 (3),NO OVERSAMPLING,KNN,mean_test_f1,0.0
YEAST 4 (3),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.0
YEAST 4 (3),NO OVERSAMPLING,DT,mean_test_roc_auc,0.8109401337593355
YEAST 4 (3),NO OVERSAMPLING,DT,mean_test_f1,0.12609961685823753
YEAST 4 (3),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.2714695007046315
YEAST 4 (3),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.8979902056418962
YEAST 4 (3),NO OVERSAMPLING,GBC,mean_test_f1,0.13419157088122607
YEAST 4 (3),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.27168425233330484
YEAST 4 (3),RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.9084606539392339
YEAST 4 (3),RANDOM OVERSAMPLING,LR,mean_test_f1,0.1321514150223873
YEAST 4 (3),RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.8483075932987678
